688.77,1.79724
690.36,1.79602
691.96,1.79480
693.55,1.79358
695.14,1.79236
696.73,1.79113
698.32,1.78991
699.92,1.78869
701.51,1.78746
703.10,1.78623
704.69,1.78500
706.28,1.78377
707.88,1.78254
709.47,1.78130
711.06,1.78007
712.65,1.77883
714.24,1.77759
715.83,1.77635
717.42,1.77511
719.02,1.77387
720.61,1.77263
722.20,1.77138
723.79,1.77013
725.38,1.76888
726.97,1.76763
728.56,1.76638
730.15,1.76513
731.74,1.76387
733.33,1.76262
734.92,1.76136
736.51,1.76010
738.10,1.75884
739.69,1.75757
741.28,1.75631
742.87,1.75504
744.46,1.75377
746.04,1.75250
747.63,1.75123
749.22,1.74995
750.81,1.74868
752.40,1.74740
753.99,1.74612
755.58,1.74484
757.16,1.74356
758.75,1.74227
760.34,1.74098
761.93,1.73970
763.52,1.73840
765.10,1.73711
766.69,1.73582
768.28,1.73452
769.87,1.73322
771.45,1.73192
773.04,1.73062
774.63,1.72931
776.21,1.72800
777.80,1.72669
779.39,1.72538
780.97,1.72407
782.56,1.72275
784.14,1.72144
785.73,1.72012
787.32,1.71879
788.90,1.71747
790.49,1.71614
792.07,1.71482
793.66,1.71348
795.24,1.71215
796.83,1.71082
798.41,1.70948
800.00,1.70814
801.58,1.70680
803.17,1.70545
804.75,1.70411
806.33,1.70276
807.92,1.70141
809.50,1.70005
811.09,1.69870
812.67,1.69734
814.25,1.69598
815.84,1.69462
817.42,1.69325
819.00,1.69189
820.58,1.69052
822.17,1.68914
823.75,1.68777
825.33,1.68639
826.91,1.68501
828.50,1.68363
830.08,1.68224
831.66,1.68086
833.24,1.67947
834.82,1.67808
836.41,1.67668
837.99,1.67528
839.57,1.67388
841.15,1.67248
842.73,1.67108
844.31,1.66967
845.89,1.66826
847.47,1.66685
849.05,1.66543
850.63,1.66401
852.21,1.66259
853.79,1.66117
855.37,1.65975
856.95,1.65832
858.53,1.65688
860.11,1.65545
861.69,1.65402
863.26,1.65258
864.84,1.65113
866.42,1.64969
868.00,1.64824
869.58,1.64679
871.16,1.64534
